86	741.5
86	754
86	814.5
86	848.5
86	867
86	982.5
87	162
87	208.5
87	231.5
87	289.5
87	300
87	315
87	325.5
87	360
87	371.5
87	402
87	546
87	614
87	624.5
87	648.5
87	713.5
87	747
87	759
87	852.5
87	867
87	877.5
88	71.5
88	237
88	288
88	298.5
88	309
88	319.5
88	363
88	373.5
88	398
88	462
88	629
88	716
88	726.5
88	738.5
88	754.5
88	850
88	865.5
89	67
89	137.5
89	211.5
89	235
89	289.5
89	300
89	311
89	323.5
89	362
89	372.5
89	617.5
89	654.5
89	724
89	735
89	745.5
89	756
89	852
89	869
90	137
90	158
90	211
90	290.5
90	305
90	315.5
90	326
90	359.5
90	373.5
90	742
90	755
90	847
90	858
90	868.5
90	890
90	980.5
91	63
91	74
91	213
91	293.5
91	304
91	314.5
91	325
91	360.5
91	371.5
91	401
91	616.5
91	630
91	654.5
91	714
91	742.5
91	757
91	852.5
91	868.5
92	49.5
92	61
92	73
92	213
92	292
92	302.5
92	316.5
92	328.5
92	360
92	371
92	568.5
92	616
92	653
92	712
92	722.5
92	733.5
92	753
92	852
92	869
93	156
93	307.5
93	319
93	359
93	371
93	740.5
93	752.5
93	850.5
93	868.5
93	983.5
94	60
94	135
94	210
94	233.5
94	300
94	310.5
94	321.5
94	359.5
94	370.5
94	400.5
94	650.5
94	740
94	751
94	851.5
94	868
94	983.5
95	141
95	292.5
95	305
95	315.5
95	357.5
95	368
95	622
95	652.5
95	740.5
95	751
95	761.5
95	848.5
95	859
95	869.5
95	887.5
95	978.5
96	137.5
96	288
96	306
96	321
96	359.5
96	370.5
96	612.5
96	652
96	738.5
96	753
96	848.5
96	865.5
96	983.5
97	158.5
97	290.5
97	301
97	311.5
97	322
97	357.5
97	368.5
97	402
97	740
97	751.5
97	853
97	866
98	144
98	239
98	302.5
98	313
98	323.5
98	359.5
98	371.5
98	609.5
98	620
98	655
98	721.5
98	735.5
98	746
98	756.5
98	848.5
98	864
98	875.5
99	306
99	316.5
99	327
99	371.5
99	617.5
99	722
99	733.5
99	744
99	754.5
99	864.5
99	906
99	977
100	241
100	302.5
100	313
100	323.5
100	361
100	371.5
100	397.5
100	727
100	740
100	758.5
100	845.5
100	862.5
100	874
100	981
101	525.5
101	536
101	546.5
101	557
101	567.5
101	578
101	589
101	599.5
101	610
101	642
101	719.5
102	524
102	534.5
102	545
102	555.5
102	566
102	578.5
102	592
102	604.5
102	615
102	626
102	636.5
102	647
102	676.5
102	709
102	720
103	515
103	530
103	541
103	552.5
103	563.5
103	580.5
103	591
103	602.5
103	619
103	633.5
103	645
103	691
103	719
103	789.5
104	436.5
104	527.5
104	538
104	548.5
104	560
104	572
104	584.5
104	595
104	608.5
104	619
104	629.5
104	641.5
104	711.5
104	722
104	733.5
104	893
104	930.5
105	5.5
105	58.5
105	173.5
105	528.5
105	539
105	555
105	581.5
105	594
105	604.5
105	615
105	626
105	637
105	647.5
105	691.5
105	709
105	719.5
106	241.5
106	527
106	537.5
106	558.5
106	569
106	579.5
106	590.5
106	606
106	620.5
106	637
106	648
106	715.5
106	727
107	169.5
107	529.5
107	540
107	554
107	565
107	581
107	593
107	606
107	631.5
107	642
107	654.5
107	715
107	725.5
108	520
108	530.5
108	541
108	552
108	562.5
108	584
108	595.5
108	617
108	629.5
108	640
108	650.5
108	722
108	835.5
109	528.5
109	540.5
109	557
109	567.5
109	585
109	595.5
109	610
109	634.5
109	646
109	719.5
110	533.5
110	544
110	555
110	565.5
110	576.5
110	587
110	597.5
110	608
110	620.5
110	631
110	641.5
110	653
110	711.5
110	722
111	254
111	425.5
111	532
111	543.5
111	562
111	577
111	587.5
111	598.5
111	610
111	622.5
111	644
111	676
111	689
111	713
111	723.5
112	60.5
112	72
112	174.5
112	226.5
112	242
112	530
112	541.5
112	553
112	563.5
112	574.5
112	585.5
112	596.5
112	608.5
112	620.5
112	631.5
112	649
112	660
112	707.5
112	718
112	728.5
112	814
113	405.5
113	535
113	555
113	565.5
113	580
113	593.5
113	604.5
113	620
113	631.5
113	642.5
113	654.5
113	706.5
113	717
113	731.5
114	240
114	518
114	528.5
114	539
114	554.5
114	565
114	583
114	593.5
114	607.5
114	634.5
114	645.5
114	718.5
114	729
115	171.5
115	223
115	428
115	532
115	542.5
115	560
115	579.5
115	590
115	600.5
115	611.5
115	622
115	633
115	643.5
115	715.5
116	43
116	532.5
116	543
116	559.5
116	586
116	596.5
116	608.5
116	635
116	648
116	674.5
116	722
117	189.5
117	200.5
117	522
117	532.5
117	543
117	553.5
117	564
117	575.5
117	586
117	596.5
117	607
117	617.5
117	628
117	638.5
117	649
117	693
117	704.5
117	717
117	815.5
118	4
118	228.5
118	239.5
118	328
118	531.5
118	542
118	562
118	573.5
118	584
118	595
118	606.5
118	618.5
118	638.5
118	649
118	671.5
118	690
118	703.5
118	714
118	724.5
118	741
118	812
119	173.5
119	529
119	539.5
119	553.5
119	564
119	578
119	597
119	609.5
119	628
119	639
119	651
119	713.5
120	529.5
120	540
120	551
120	564.5
120	582.5
120	593.5
120	606
120	621
120	633
120	649.5
120	669
120	680
120	691.5
120	717.5
120	837.5
121	184.5
121	197.5
121	211
121	225
121	238.5
121	253.5
121	264
121	274.5
121	285
121	527.5
121	542
121	562
121	598
121	618
121	712.5
121	723
121	956
122	5.5
122	62
122	186
122	200.5
122	212.5
122	223.5
122	239.5
122	272
122	283
122	398
122	506.5
122	546
122	561.5
122	597.5
122	619
122	633
122	709.5
122	720.5
122	947
122	958.5
123	186.5
123	504
123	517
123	529
123	543.5
123	560.5
123	603
123	704.5
123	715
123	952.5
124	5.5
124	60.5
124	186
124	197.5
124	208
124	219
124	229.5
124	240
124	252
124	271
124	281.5
124	395.5
124	504.5
124	520
124	544
124	558
124	569
124	601
124	620.5
124	639.5
124	694.5
124	705
124	715.5
124	727.5
124	810
124	950.5
124	961
125	62.5
125	181
125	191.5
125	202
125	212.5
125	223
125	233.5
125	252
125	262.5
125	273
125	283.5
125	396
125	504.5
125	515
125	529.5
125	543
125	559.5
125	592
125	602.5
125	615
125	674
125	695.5
125	706.5
125	718
125	784.5
125	954
126	4
126	178.5
126	189
126	199.5
126	210
126	224.5
126	240.5
126	253.5
126	264
126	274.5
126	285
126	505.5
126	517
126	533
126	543.5
126	559.5
126	601.5
126	612.5
126	663.5
126	706
126	721.5
126	813.5
126	953.5
127	180
127	191.5
127	202
127	212.5
127	223
127	233.5
127	253.5
127	266
127	276.5
127	287
127	502
127	513.5
127	524.5
127	535
127	554
127	564.5
127	602.5
127	659.5
127	695.5
127	707.5
127	720
127	953
128	186.5
128	197
128	229.5
128	240.5
128	505.5
128	516.5
128	539
128	549.5
128	561
128	599.5
128	623.5
128	718.5
128	854.5
128	958.5
129	185
129	196.5
129	207
129	221
129	233.5
129	252.5
129	272.5
129	284
129	358
129	394
129	499.5
129	518.5
129	531.5
129	543.5
129	558.5
129	602.5
129	693
129	704
129	715
129	725.5
129	952
130	179.5
130	190
130	200.5
130	211
130	222.5
130	235
130	245.5
130	256
130	266.5
130	277
130	290
130	398.5
130	559.5
130	596
130	615
130	710.5
130	721
130	957
131	184.5
131	198.5
131	220.5
131	231
131	241.5
131	262
131	272.5
131	283.5
131	508
131	518.5
131	530.5
131	541
131	563
131	707
131	722.5
131	784.5
131	952
132	182
132	194
132	206
132	216.5
132	227
132	238
132	255
132	266
132	276.5
132	288
132	397
132	502
132	515
132	531.5
132	542
132	561.5
132	595.5
132	606
132	704.5
132	720.5
132	952
133	45
133	183
133	198.5
133	209
133	226.5
133	238.5
133	259
133	270.5
133	283.5
133	399.5
133	506
133	516.5
133	532.5
133	543.5
133	561.5
133	604
133	693
133	704
133	785.5
133	892.5
133	954.5
134	5.5
134	176.5
134	187
134	198
134	210.5
134	222.5
134	235
134	249.5
134	260.5
134	271
134	281.5
134	292
134	546
134	561
134	594
134	604.5
134	617.5
134	638
134	707
134	717.5
134	728.5
134	743
134	819.5
134	954.5
135	5.5
135	184.5
135	195.5
135	206
135	226.5
135	237.5
135	248
135	258.5
135	269.5
135	280
135	291.5
135	359.5
135	401
135	507.5
135	518
135	529
135	539.5
135	555.5
135	599
135	615
135	635
135	661.5
135	702.5
135	713
135	723.5
135	745
135	783
135	804.5
135	815
135	948.5
135	959
136	185
136	196.5
136	207
136	221
136	232
136	242.5
136	257.5
136	268
136	279
136	327.5
136	399
136	506.5
136	519
136	533
136	543.5
136	557
136	567.5
136	597.5
136	609.5
136	672
136	690
136	701
136	712
136	722.5
136	785
136	955
137	4
137	174
137	186
137	196.5
137	207.5
137	221
137	236.5
137	250.5
137	264.5
137	282
137	398
137	506
137	518.5
137	535
137	545.5
137	560
137	598
137	610
137	639.5
137	669.5
137	709
137	719.5
137	741
137	954
138	183.5
138	195
138	208.5
138	219.5
138	231
138	285.5
138	396
138	537
138	562.5
138	597.5
138	608
138	691.5
138	703
138	713.5
138	957
139	183
139	194
139	204.5
139	223
139	233.5
139	260.5
139	271
139	281.5
139	294
139	398.5
139	508
139	518.5
139	530
139	540.5
139	551
139	561.5
139	600
139	611.5
139	627
139	670
139	702.5
139	713
139	723.5
139	785
139	950
139	960.5
140	186
140	197.5
140	208
140	225.5
140	236
140	272.5
140	506.5
140	517.5
140	529.5
140	547
140	560.5
140	589.5
140	600
140	612
140	625.5
140	691
140	708.5
140	720.5
140	742.5
140	955.5
141	5.5
141	71
141	392.5
141	482.5
141	510.5
141	666.5
141	677
141	784
141	803.5
142	391
142	694
142	707
142	901.5
143	66
143	529
143	565
143	578.5
143	602.5
143	616.5
143	689.5
143	709
143	720
144	63
144	73.5
144	605
144	690
145	61.5
145	316
145	327
145	691.5
146	394.5
146	631
146	674
146	691.5
146	703.5
146	714
146	814.5
146	891.5
147	70.5
147	88
147	329
147	361
147	396.5
147	530
147	541.5
147	570.5
147	584.5
147	622
147	668
147	678.5
147	689.5
147	713
147	785.5
147	807.5
148	68.5
148	395
148	616
148	710
148	722
149	70.5
149	322
149	344
149	391
149	694
149	711.5
150	211.5
150	253.5
150	275
150	286
150	394.5
150	564.5
150	577
150	588
150	601
150	617.5
150	671.5
150	688
150	699
150	711
150	810
151	396
151	534.5
151	715.5
151	840
152	5.5
152	47
152	60
152	87.5
152	318.5
152	363
152	393
152	502
152	514
152	565
152	575.5
152	691.5
152	708.5
153	398
153	568.5
153	579.5
153	590.5
153	602.5
153	691.5
153	706
153	719.5
153	812
154	4
154	69
154	399.5
154	566
154	581.5
154	690
154	702.5
154	713.5
155	71
155	179
155	212
155	340.5
155	392.5
155	565.5
155	614.5
155	686.5
155	707.5
155	718
155	812
156	72
156	342.5
156	396
156	564.5
156	587
156	603.5
156	668.5
156	691.5
156	711.5
157	214.5
157	227.5
157	398.5
157	692
157	713
157	724
158	61.5
158	72
158	86
158	176.5
158	209.5
158	272
158	283.5
158	395
158	562.5
158	573
158	604.5
158	675.5
158	688
158	701
158	711.5
159	70.5
159	389
159	690
159	713
160	5.5
160	197.5
160	211
160	398
160	567
160	633.5
160	676
160	689.5
160	700.5
160	711
161	46.5
161	58
161	70
161	82
161	95
161	173
161	378.5
161	500.5
161	552
161	565.5
161	576
161	586.5
161	600.5
161	616
161	636.5
161	647.5
161	675.5
162	56.5
162	67
162	81.5
162	92
162	580.5
162	594
162	606
162	620
162	631.5
162	649
163	57
163	78
163	88.5
163	502
163	569
163	580
163	590.5
163	601
163	611.5
163	622
163	635.5
163	648.5
163	847
164	44.5
164	55
164	65.5
164	86
164	99
164	498.5
164	544
164	567.5
164	578
164	589.5
164	601
164	611.5
164	622
164	632.5
164	644
165	4
165	56.5
165	93.5
165	170.5
165	550
165	565.5
165	576
165	586.5
165	602.5
165	613.5
165	624.5
165	635
165	646.5
165	707
165	812.5
166	56.5
166	69
166	80
166	90.5
166	101
166	504.5
166	546
166	567.5
166	579
166	618.5
166	631.5
166	642
166	652.5
167	48
167	60.5
167	83
167	93.5
167	104
167	210
167	579.5
167	597.5
167	614.5
167	633
167	649
168	45
168	58
168	68.5
168	80
168	92.5
168	103
168	500.5
168	545
168	565
168	576
168	586.5
168	597
168	608
168	619
168	633
168	643.5
168	654
168	673.5
168	720
169	44.5
169	59
169	82.5
169	94
169	476.5
169	579.5
169	617.5
169	635
169	649
170	62
170	84.5
170	96
170	171.5
170	210.5
170	242
170	504.5
170	542.5
170	565
170	575.5
170	616
170	629
170	641.5
170	652
171	70.5
171	83
171	94
171	572
171	582.5
171	597.5
171	618
171	651
171	758
172	4
172	41.5
172	53.5
172	70.5
172	80.5
172	91
172	102
172	174.5
172	208
172	400
172	504
172	547.5
172	567
172	577.5
172	588
172	600
172	616.5
172	628
172	638.5
172	650
172	675.5
172	714.5
172	730.5
172	742
173	4
173	45
173	56.5
173	70.5
173	81.5
173	94
173	104.5
173	138.5
173	206.5
173	239
173	255
173	269.5
173	280.5
173	320.5
173	356.5
173	374
173	396
173	540.5
173	553
173	563.5
173	574
173	584.5
173	597
173	607.5
173	618
173	633.5
173	646
173	656.5
173	672
173	705
173	717
173	742.5
173	755.5
173	786.5
173	813
173	964.5
174	59.5
174	82
174	92.5
174	241
174	544.5
174	556
174	567
174	577.5
174	588
174	598.5
174	609
174	619.5
174	630.5
174	650.5
174	675.5
175	46.5
175	58.5
175	70.5
175	81.5
175	93
175	506.5
175	544
175	565.5
175	576
175	586.5
175	597.5
175	608
175	627.5
175	638
175	649
175	723.5
176	43
176	59.5
176	87
176	97.5
176	505.5
176	548.5
176	563.5
176	574
176	584.5
176	595.5
176	606
176	618
176	630
176	650
177	43.5
177	60.5
177	72
177	87
177	506.5
177	530
177	570.5
177	622.5
177	634
177	650.5
178	5.5
178	59.5
178	73.5
178	84.5
178	96
178	398
178	502
178	567.5
178	578
178	599.5
178	616
178	628
178	650.5
178	673.5
178	704.5
178	738
178	810
179	34
179	47
179	58.5
179	72.5
179	83
179	94
179	542.5
179	565
179	581
179	604.5
179	626.5
179	637
179	649.5
179	812.5
180	39.5
180	58
180	72
180	82.5
180	93
180	103.5
180	400
180	502
180	545.5
180	565
180	575.5
180	604
180	614.5
180	625
180	640
180	650.5
180	741
181	2.5
181	107
181	205.5
181	220.5
181	236.5
181	253
181	267.5
181	280
181	292
181	302.5
181	313
181	325
181	336.5
181	355
181	365.5
181	546.5
181	562
181	572.5
181	583
181	599
181	611
181	631
181	653.5
181	668
181	688.5
181	702
181	712.5
181	739.5
181	750
181	772.5
181	784
181	809.5
182	5.5
182	202
182	212.5
182	223
182	234
182	246
182	258
182	269.5
182	280.5
182	291
182	301.5
182	313.5
182	326
182	339
182	350
182	360.5
182	566.5
182	587
182	597.5
182	609.5
182	626.5
182	639.5
182	653.5
182	664
182	674.5
182	687
182	712.5
182	741.5
182	755.5
182	768.5
182	781
183	4
183	201
183	212
183	224.5
183	238
183	269
183	279.5
183	301
183	326
183	343
183	549.5
183	564.5
183	575
183	586.5
183	597
183	609
183	619.5
183	631.5
183	667.5
183	678.5
183	689.5
183	704.5
183	715
183	741.5
183	752.5
183	763
183	774
183	810
184	4
184	104
184	198
184	208.5
184	219
184	233.5
184	255
184	271.5
184	282.5
184	295.5
184	306
184	316.5
184	327
184	338.5
184	363
184	375
184	390
184	547.5
184	558.5
184	569
184	579.5
184	590
184	600.5
184	611
184	622
184	651
184	662
184	672.5
184	683.5
184	694
184	704.5
184	715
184	734
184	744.5
184	755.5
184	768
184	779.5
184	804
184	971.5
185	4
185	198.5
185	209
185	222.5
185	233.5
185	251.5
185	262.5
185	273
185	283.5
185	294
185	304.5
185	315
185	326
185	343
185	357.5
185	563
185	574
185	596
185	612.5
185	628
185	656.5
185	670
185	690
185	709
185	739.5
185	750
185	760.5
185	771
185	781.5
185	813.5
186	4
186	203.5
186	216.5
186	235
186	256.5
186	268
186	278.5
186	289
186	300.5
186	311.5
186	322
186	340.5
186	352.5
186	550.5
186	564
186	574.5
186	585
186	595.5
186	606
186	671.5
186	687.5
186	709
186	741
186	751.5
186	772
186	782.5
187	4
187	105.5
187	203.5
187	223.5
187	234.5
187	249
187	265.5
187	276
187	297.5
187	308.5
187	328
187	564.5
187	575
187	588
187	598.5
187	610
187	628.5
187	653.5
187	664.5
187	688
187	711.5
187	746
187	756.5
187	770
187	781.5
188	4
188	200
188	210.5
188	223.5
188	239.5
188	281.5
188	327.5
188	376.5
188	571
188	581.5
188	593
188	607.5
188	689
188	704
188	741.5
188	752
188	765.5
188	781
188	807.5
189	4
189	198
189	208.5
189	225
189	239.5
189	260
189	271
189	282
189	302.5
189	313
189	325
189	567
189	577.5
189	590.5
189	601.5
189	612.5
189	655
189	676
189	688
189	705.5
189	716.5
189	749.5
189	761.5
189	782.5
190	4
190	178.5
190	197.5
190	208
190	219
190	233.5
190	244
190	254.5
190	265
190	275.5
190	286
190	313
190	324
190	339.5
190	551.5
190	562.5
190	573
190	583.5
190	594
190	608
190	618.5
190	640
190	653
190	690
190	705.5
190	717
190	740.5
190	753.5
190	764
190	781
190	809.5
191	4
191	64.5
191	87.5
191	101
191	112
191	186
191	197
191	207.5
191	218
191	228.5
191	239
191	256
191	266.5
191	277
191	287.5
191	298
191	310.5
191	322.5
191	337
191	348
191	358.5
191	550.5
191	563
191	573.5
191	591.5
191	602.5
191	613
191	632.5
191	653.5
191	664
191	675
191	686.5
191	702
191	712.5
191	739
191	749.5
191	760
191	770.5
191	781
191	805.5
191	816
192	4
192	199
192	209.5
192	222.5
192	236
192	249
192	270
192	281
192	303.5
192	317
192	327.5
192	565
192	577.5
192	588
192	598.5
192	610.5
192	625.5
192	670
192	691.5
192	703.5
192	714
192	740.5
192	754
192	766
192	808.5
193	99.5
193	196
193	206.5
193	223
193	236
193	254
193	265
193	275.5
193	286
193	301
193	312
193	324.5
193	340.5
193	357
193	563
193	573.5
193	584
193	594.5
193	605.5
193	616
193	630.5
193	658
193	672
193	687
193	700.5
193	711
193	731.5
193	746.5
193	757
193	772.5
193	783
193	934.5
194	4
194	63
194	86
194	194
194	204.5
194	215
194	225.5
194	236
194	252
194	263.5
194	274
194	284.5
194	295
194	305.5
194	316
194	326.5
194	337
194	347.5
194	558.5
194	569
194	579.5
194	590
194	600.5
194	611.5
194	627
194	638
194	651.5
194	669
194	685.5
194	696
194	706.5
194	717
194	737.5
194	748
194	758.5
194	769
194	779.5
194	809
195	4
195	84.5
195	102.5
195	197.5
195	208
195	220.5
195	231
195	241.5
195	269.5
195	280.5
195	299.5
195	314
195	324.5
195	342.5
195	354
195	549
195	564
195	574.5
195	589.5
195	603.5
195	614
195	643
195	655
195	667.5
195	686
195	702
195	712.5
195	737.5
195	753.5
195	764
195	774.5
195	785
195	806
195	969
196	4
196	192.5
196	203
196	215
196	225.5
196	236
196	246.5
196	257
196	267.5
196	278
196	288.5
196	299
196	309.5
196	324
196	335
196	351.5
196	362.5
196	553.5
196	564
196	574.5
196	585
196	595.5
196	613
196	655.5
196	668
196	689
196	702
196	712.5
196	723
196	735.5
196	746
196	756.5
196	767
196	777.5
196	807.5
197	4
197	198
197	209
197	220
197	231
197	241.5
197	252
197	271.5
197	282
197	294.5
197	305
197	315.5
197	326
197	341
197	353
197	563.5
197	575
197	585.5
197	596
197	608
197	687.5
197	703.5
197	714
197	737.5
197	748
197	758.5
197	769
197	782.5
197	807.5
198	4
198	193.5
198	204.5
198	222
198	232.5
198	252.5
198	264
198	274.5
198	285
198	296.5
198	307
198	327
198	340
198	567
198	577.5
198	588
198	598.5
198	609.5
198	630.5
198	656
198	670
198	687.5
198	708.5
198	736
198	748
198	760
198	771
198	782
198	811.5
199	4
199	101.5
199	203
199	214
199	224.5
199	235
199	271.5
199	282.5
199	300
199	311.5
199	322.5
199	341.5
199	552.5
199	565.5
199	576
199	586.5
199	601.5
199	612.5
199	654
199	666
199	678.5
199	689
199	738
199	758.5
199	769
199	783.5
199	804
199	964
200	5.5
200	189.5
200	200
200	210.5
200	221
200	232
200	250.5
200	261.5
200	273
200	283.5
200	302
200	318
200	328.5
200	340.5
200	359.5
200	508
200	555
200	565.5
200	576
200	586.5
200	597
200	610
200	623.5
200	641.5
200	652.5
200	672
200	690
200	706
200	716.5
200	737.5
200	748
200	758.5
200	781.5
200	802
200	812.5
201	88
201	99
201	112.5
201	123
201	188.5
201	199
201	209.5
201	220.5
201	231.5
201	242
201	253.5
201	264
201	274.5
201	285
201	300.5
201	391.5
201	460.5
201	486.5
201	566.5
201	616.5
202	84.5
202	96
202	107.5
202	118
202	139
202	176
202	187
202	197.5
202	209
202	219.5
202	230
202	240.5
202	255
202	265.5
202	276
202	286.5
202	297
202	317
202	375.5
202	391
202	567
202	613
202	656.5
202	766.5
202	944.5
203	59.5
203	71
203	83
203	109
203	119.5
203	131.5
203	214.5
203	225
203	236.5
203	250.5
203	261
203	278.5
203	289
203	303.5
203	323
203	394.5
203	813
204	122
204	212.5
204	225
204	239
204	262.5
204	278
204	305
205	101.5
205	114.5
205	125
205	135.5
205	157
205	208.5
205	219
205	240.5
205	252
205	262.5
205	274
205	284.5
205	303
205	314
205	339
205	394
206	103.5
206	115
206	125.5
206	138.5
206	227
206	238.5
206	262
206	282.5
206	302.5
206	696.5
206	983
207	106.5
207	117.5
207	142
207	214.5
207	225
207	237.5
207	248.5
207	259.5
207	281
207	303
207	324.5
207	393.5
207	617.5
208	72.5
208	99.5
208	113
208	123.5
208	193
208	205.5
208	219
208	239.5
208	252.5
208	263
208	274
208	284.5
208	396.5
208	484.5
208	815.5
209	120
209	222.5
209	237
209	252.5
209	263
209	279.5
209	399
209	530.5
209	611.5
210	119.5
210	239.5
210	255.5
210	266
210	278
210	300
210	398.5
211	119.5
211	133
211	237
211	256.5
211	267
211	279.5
211	323
211	395.5
211	857.5
212	111.5
212	122
212	210
212	220.5
212	233.5
212	244
212	254.5
212	265
212	280.5
212	300
212	319
212	330
212	458.5
212	615
213	103.5
213	114
213	124.5
213	139
213	222
213	238.5
